"key_person","key_uuid","key_mlbam","key_retro","key_bbref","key_fangraphs","name_first","name_last","name_given","name_nick","birth_year","birth_month","birth_day","pro_played_first","mlb_played_first","mlb_played_last"
"d6c3e71f","d6c3e71f-9899-4ed7-a503-b34b95bfdba6",605490,"","starlbu01",13356,"Bubba","Starling","Derek","",1992,8,3,2012,2019,2019
"67b8f940","67b8f940-1ce6-487a-a492-5e776c63cb07",664054,"","stashco01",18088,"Cody","Stashak","Cody William","",1994,6,4,2015,2019,2019
"1e609d81","1e609d81-10bc-40c5-8781-1b9c013fe358",595426,"stasb001","stassbr01",12244,"Brock","Stassi","Brock James","",1989,8,7,2011,2017,2017
"8177caac","8177caac-5714-4035-a39d-fd8a640d5d38",545358,"stasm001","stassma01",10059,"Max","Stassi","Max Robert","",1991,3,15,2009,2013,2019
"90c834fe","90c834fe-0378-47d7-b4f8-d2323eb71235",431162,"staut001","staufti01",6432,"Tim","Stauffer","Timothy James","",1982,6,2,2004,2005,2015
"c613fba3","c613fba3-20d6-4551-bb43-9c76a6e61245",622251,"","staumjo01",18335,"Josh","Staumont","Joshua Tyler","",1993,12,21,2015,2019,2019
"2c5668d9","2c5668d9-faa5-4da9-87c6-d1e032bc9cbb",458036,"stavn001","stavini01",3909,"Nick","Stavinoha","Nicholas Lee","",1982,5,3,2005,2008,2010
"e310cf66","e310cf66-2fe7-488e-92d6-9a95137f27f6",608716,"stecd001","steckdr01",18806,"Drew","Steckenrider","Andrew Paul","",1991,1,10,2012,2017,2019
"9df2d6a6","9df2d6a6-5363-4210-85c6-c34678e2fb14",623451,"stepj002","stephja01",14420,"Jackson","Stephens","Jackson Tanner","",1994,5,11,2012,2017,2018
"60ee2869","60ee2869-1cd7-40be-a02d-f99125f1fd46",596112,"stepr002","stephro01",13594,"Robert","Stephenson","Robert William","",1993,2,24,2012,2016,2019
"b3611ade","b3611ade-fd6f-4df6-b866-ecd77c98e678",434886,"stera001","sternad01",3568,"Adam","Stern","Adam James","",1980,2,12,2001,2005,2010
"71018de6","71018de6-da5f-4ce9-ae3e-b559e8ce4509",449777,"stetm001","stettmi01",5579,"Mitch","Stetter","Mitchel Blake","",1981,1,16,2003,2007,2011
"5da4ccf9","5da4ccf9-0a30-43de-afef-f99460162de6",459999,"stevj001","steveje01",3367,"Jeff","Stevens","Jeffrey Allen","",1983,9,5,2005,2009,2011
"2affeb81","2affeb81-d653-4b8e-a016-652a992f0f6e",664057,"steva001","stevean01",17932,"Andrew","Stevenson","Andrew Patrick","",1994,6,1,2015,2017,2019
"3191f3d4","3191f3d4-0f21-4c3f-861b-11c7dd6444e0",592779,"stewb001","stewabr01",16727,"Brock","Stewart","Brock Allen","",1991,10,3,2014,2016,2019
"f2dd2dd8","f2dd2dd8-0d78-4b16-a4fe-6ebb23d549a6",455755,"stewc001","stewach01",3878,"Chris","Stewart","Christopher David","",1982,2,19,2002,2006,2018
"1438a6e1","1438a6e1-c211-4bfe-b3ce-4caf199d9f56",621514,"stewc002","stewach02",17714,"Christin","Stewart","Christin Gaylin Harris","",1993,12,10,2015,2018,2019
"8df41830","8df41830-ed0a-4684-92f3-6ef189c0cf50",621466,"stewd002","stewadj01",17766,"DJ","Stewart","Demetrius Jerome","",1993,11,30,2015,2018,2019
"4705a856","4705a856-7447-41cb-9759-8cd0149687d5",456655,"stewi001","stewaia01",5950,"Ian","Stewart","Ian Kenneth","",1985,4,5,2003,2007,2014
"b2fa4529","b2fa4529-fe6b-4274-a2c9-ee3616bcf528",640464,"stewk001","stewako01",15502,"Kohl","Stewart","Kohl Robert","",1994,10,7,2013,2018,2019
"60731721","60731721-3d77-46cd-8829-7e6b7101f3ac",543819,"stewz001","stewaza01",7397,"Zach","Stewart","Zachary Robert","",1986,9,28,2008,2011,2012
"04d0382a","04d0382a-9269-4054-a872-6b5bd96350f4",502139,"stinj001","stinsjo01",3219,"Josh","Stinson","Joshua Randall","",1988,3,14,2006,2011,2014
"461fd5de","461fd5de-5aae-436a-b0cc-b85e44def267",592781,"stitm001","stitema01",12165,"Matt","Stites","Matthew Steven","",1990,5,28,2011,2014,2015
"ddab3a2d","ddab3a2d-c6d2-4fa6-a4f0-5b01edd18966",476594,"stocr001","stockro01",6576,"Robert","Stock","Robert Anthony","",1989,11,21,2009,2018,2019
"208b2da6","208b2da6-dd10-460a-b396-abe015aea01f",425530,"stokb001","stokebr01",8653,"Brian","Stokes","Brian Alexander","",1979,9,7,1999,2006,2010
"f9496332","f9496332-a49b-4754-96aa-86419e0f81ea",502621,"stont001","stoneto01",4591,"Tobi","Stoner","Tobi Neal","",1984,12,3,2006,2009,2010
"2d2878ff","2d2878ff-8bf4-43df-ae12-86e526560542",519322,"stord001","storedr01",6983,"Drew","Storen","Drew Patrick","",1987,8,11,2009,2010,2017
"06e3e205","06e3e205-35e7-48f6-951b-e886a7b14fda",493547,"storm001","storemi01",4721,"Mickey","Storey","Mickey Charles","",1986,3,16,2008,2012,2013
"c8553f96","c8553f96-4f7d-4fcb-88ff-3fb4d26a2d42",596115,"stort001","storytr01",12564,"Trevor","Story","Trevor John","",1992,11,15,2011,2016,2019
"8b729ea5","8b729ea5-436d-42c0-80e3-33b1db4f0738",657770,"stoue001","stouter01",16873,"Eric","Stout","Eric Joseph","",1993,3,27,2014,2018,2018
"ad689bd5","ad689bd5-226d-4c39-9798-0127fa85e97d",621381,"stram001","strahma01",13799,"Matt","Strahm","Matthew Scott","",1991,11,12,2012,2016,2019
"fde58414","fde58414-2cc4-49b6-802a-e2d730480091",573185,"strad003","straida01",9460,"Dan","Straily","Daniel Steven","",1988,12,1,2009,2012,2019
"134bc61f","134bc61f-3171-44c1-9bb5-217d17fa06d3",544931,"stras001","strasst01",10131,"Stephen","Strasburg","Stephen James","",1988,7,20,2009,2010,2019
"7f087dfc","7f087dfc-3850-4405-adb3-a6126940d1bd",608717,"strac001","stratch01",13761,"Chris","Stratton","Christopher Lee","",1990,8,22,2012,2016,2019
"3f7f918f","3f7f918f-f576-43f8-9a61-be476b42f25f",595005,"strar001","straury01",10937,"Ryan","Strausborger","Ryan Lee","",1988,3,4,2010,2015,2015
"69f1457a","69f1457a-9153-4452-bb1a-36dd1aef813b",664702,"stram002","strawmy01",17620,"Myles","Straw","Myles James Noble","",1994,10,17,2015,2018,2019
"7134b78e","7134b78e-f797-44ed-9acf-006013ef505c",434718,"streh001","streehu01",8258,"Huston","Street","Huston Lowell","",1983,8,2,2004,2005,2017
"19959d5d","19959d5d-4a5d-4422-b6b8-51640249ec9d",519326,"strih001","strichu01",7836,"Hunter","Strickland","Hunter Drew","",1988,9,24,2007,2014,2019
"0cf1a79d","0cf1a79d-0ef7-4c2c-bef9-a9b8703828ec",232994,"stris001","stricsc02",897,"Scott","Strickland","Scott Michael","",1976,4,26,1997,1999,2010
"d2655ddb","d2655ddb-3a1d-4567-8b1f-1aedc4a01d71",548389,"strir001","stripro01",13273,"Ross","Stripling","Thomas Ross","",1989,11,23,2012,2016,2019
"9f7072e0","9f7072e0-3b56-42b8-9292-ceecfa8f996a",573186,"strom001","stromma01",13431,"Marcus","Stroman","Marcus Earl","",1991,5,1,2012,2014,2019
"8a17dcbc","8a17dcbc-f157-4f12-9a76-09ed4fb132cc",467008,"strop001","stroppe01",4070,"Pedro","Strop","Pedro Angel","",1985,6,13,2003,2009,2019
"9c994cf8","9c994cf8-6f08-4a3f-9bea-741d6cee3be3",453211,"stubd001","stubbdr01",9328,"Drew","Stubbs","Robert Andrew","",1984,10,4,2006,2009,2017
"818131ee","818131ee-fdda-43a0-98aa-81592a05d293",596117,"","stubbga01",18067,"Garrett","Stubbs","Garrett Patrick","",1993,5,26,2015,2019,2019
"25db2c9b","25db2c9b-3efa-4c77-954a-17430300de29",445590,"stule002","stulter01",8011,"Eric","Stults","Eric William","",1979,12,9,2002,2006,2015
"122e735a","122e735a-bf26-46ad-95a0-d03b743e7bfb",621385,"stumd001","stumpda01",13780,"Daniel","Stumpf","Daniel Arthur","",1991,1,4,2012,2016,2019
"73130f75","73130f75-b348-44f0-b359-7eca429c0957",573188,"sturt002","sturdty01",6780,"Tyler","Sturdevant","Tyler James","",1985,12,20,2009,2016,2016
"f06bb790","f06bb790-6f31-4dcb-842b-cf2930699bc0",452741,"stutm001","sttuemi01",6550,"Michael","Stutes","Michael Christopher","",1986,9,4,2008,2011,2013
"3bbf9394","3bbf9394-9d8c-408e-94a6-be59f7a502ff",544150,"suara001","suareal01",6175,"Albert","Suarez","Albert Joe","",1989,10,8,2008,2016,2017
"e49bd025","e49bd025-de3a-473e-88c1-5291fb061290",605498,"suara002","suarean01",18300,"Andrew","Suarez","Andrew Jose","",1992,9,11,2015,2018,2019
"c0a1a243","c0a1a243-a4f2-42ab-9a26-79e1da683ca9",553993,"suare001","suareeu01",12552,"Eugenio","Suarez","Eugenio Alejandro","",1991,7,18,2009,2014,2019
"477e5642","477e5642-036c-48a3-b616-e3518ae85aca",660761,"","suarejo01",19911,"Jose","Suarez","Jose Rances","",1998,1,3,2015,2019,2019
"409b8a70","409b8a70-b4a3-44df-af3a-98b306177d58",624133,"suarr001","suarera01",17277,"Ranger","Suarez","Ranger","",1995,8,26,2012,2018,2019
"2258baaf","2258baaf-8d73-4540-9f69-639698724851",491696,"sucrj001","sucreje01",5942,"Jesus","Sucre","Jesus Marcelo","",1988,4,30,2006,2013,2019
"f9be3b60","f9be3b60-fda3-427b-a02a-5d104bff9328",593833,"suerw002","suerowa01",15855,"Wander","Suero","Wander","",1991,9,15,2010,2018,2019
"af55d022","af55d022-e039-43ae-9c13-c07e2d9af91a",430622,"sullc001","sullico01",1940,"Cory","Sullivan","Cory","",1979,8,20,2001,2005,2010
"9ba89ef9","9ba89ef9-9b97-4194-8d47-f1ff856b53a0",642121,"","sulseco01",15256,"Cole","Sulser","Cole Young","",1990,3,12,2013,2019,2019
"b60c9b61","b60c9b61-1d10-4b44-a713-c0abea9a2554",122987,"suppj001","suppaje01",633,"Jeff","Suppan","Jeffrey Scot","",1975,1,2,1993,1995,2012
"8798f71d","8798f71d-3fe4-43fd-9388-153e0d7cbc77",474668,"surke001","surkaer01",2540,"Eric","Surkamp","Eric Michael","",1987,7,16,2008,2011,2016
"ab33f9aa","ab33f9aa-dc41-4a2d-829a-f6eff3051e3d",572180,"susaa001","susacan01",13132,"Andrew","Susac","Andrew John","",1990,3,22,2012,2014,2018
"d4d69c46","d4d69c46-7f0f-4f3b-9ba5-1ab01d9cf986",519330,"susds001","susdost01",8587,"Steve","Susdorf","Stephen James","",1986,3,28,2008,2013,2013
"30728ed9","30728ed9-f8c4-44c0-98ee-580ebea67589",608718,"suteb001","suterbr01",13942,"Brent","Suter","Brent Michael","",1989,8,29,2012,2016,2019
"b634f963","b634f963-0714-4f17-b513-a73c4aba19f0",450300,"suttd002","suttodr01",7430,"Drew","Sutton","Stephen Drew","",1983,6,30,2004,2009,2012
"ecfc6093","ecfc6093-d936-4377-995d-5c9e95490b9a",400085,"suzui001","suzukic01",1101,"Ichiro","Suzuki","Ichiro","",1973,10,22,1992,2001,2019
"40caed38","40caed38-d6a2-4af0-be5a-b92fb4ff841a",435559,"suzuk001","suzukku01",8259,"Kurt","Suzuki","Kurt Kiyoshi","",1983,10,4,2004,2007,2019
"c3fbd283","c3fbd283-1409-4d6e-be2a-fcca11765716",621020,"swand001","swansda01",18314,"Dansby","Swanson","James Dansby","",1994,2,11,2015,2016,2019
"ada4d66d","ada4d66d-5cb6-4318-b396-9527d6503b87",657024,"","swanser01",16587,"Erik","Swanson","Erik","",1993,9,4,2014,2019,2019
"f86799f3","f86799f3-66a4-49f8-8ea1-999339a7d500",461872,"swara001","swarzan01",7466,"Anthony","Swarzak","Anthony Ray","",1985,9,10,2004,2009,2019
"afef9ae6","afef9ae6-12bc-405e-9c79-594ba204cedd",425789,"sweeb001","sweenbr01",1801,"Brian","Sweeney","Brian Edward","",1974,6,13,1996,2003,2010
"369942fd","369942fd-f4aa-442c-aefe-169c7e2adfda",572182,"sweed001","sweenda02",13284,"Darnell","Sweeney","Darnell Thomas","",1991,2,1,2012,2015,2018
"a0d9fad0","a0d9fad0-2c16-4418-9303-f92edb3add6b",123041,"sweem002","sweenmi01",634,"Mike","Sweeney","Michael John","",1973,7,22,1991,1995,2010
"6dcb549b","6dcb549b-a33f-4891-b008-41612dbb8545",435220,"sweer001","sweenry01",6352,"Ryan","Sweeney","Ryan Joseph","",1985,2,20,2003,2006,2014
"9e57d584","9e57d584-e862-43cc-a321-49a9420830aa",596119,"swihb001","swihabl01",13176,"Blake","Swihart","Blake Aubry","",1992,4,3,2011,2015,2019
"0ed72613","0ed72613-896b-4fb6-b46f-a3565b813a76",430897,"swisn001","swishni01",4599,"Nick","Swisher","Nicholas Thomas","",1980,11,25,2002,2004,2015
"b42605c8","b42605c8-1cff-401f-9f92-b95e6f12b2f5",592789,"syndn001","syndeno01",11762,"Noah","Syndergaard","Noah Seth","",1992,8,29,2010,2015,2019
"97f3af28","97f3af28-2ee7-41c8-8cd1-0f19b3ec5113",519333,"szczm001","szczuma01",11255,"Matt","Szczur","Matthew","",1989,7,20,2010,2014,2018
"07f9b782","07f9b782-a501-4970-87f9-1553229fbb67",467798,"tabaj002","tabatjo01",2411,"Jose","Tabata","Jose Nicolas","",1988,8,12,2005,2010,2015
"41d19ec3","41d19ec3-989e-4cb7-910a-1d02a0afa060",607369,"taijt001","taijetr01",11935,"Travis","Taijeron","Travis Nathaniel","",1989,1,20,2011,2017,2017
"a9bc5cff","a9bc5cff-bc70-4b52-90ac-bacefe234045",592791,"tailj001","taillja01",11674,"Jameson","Taillon","Jameson Lee","",1991,11,18,2011,2016,2019
"e8552600","e8552600-d4cb-444f-97b5-2878b92fac7c",538227,"takah001","takahhi01",10091,"Hisanori","Takahashi","Hisanori","",1975,4,2,2000,2010,2013
"fca110ad","fca110ad-ddfe-4cd2-ba59-f6fe018b2a63",452676,"talbm001","talbomi01",4961,"Mitch","Talbot","Mitchell R.","",1983,10,17,2003,2008,2011
"b3d0b4c7","b3d0b4c7-3e9f-41ce-b4f5-a8a24f99d7e4",425226,"tallb001","tallebr01",1646,"Brian","Tallet","Brian Curtis","",1977,9,21,2000,2002,2011
"5d1fa98d","5d1fa98d-6aec-4523-9bb0-b63675729819",547887,"tanak001","tanakke01",14448,"Kensuke","Tanaka","Kensuke","",1981,5,20,2000,2013,2013
"0a913b6e","0a913b6e-5538-428e-9200-19b47b1993a4",547888,"tanam001","tanakma01",15764,"Masahiro","Tanaka","Masahiro","",1988,11,1,2007,2014,2019
"fe3a7029","fe3a7029-f288-4ac3-9931-aaad5fc9ed76",452237,"tankt001","tanketa01",8249,"Taylor","Tankersley","Taylor Mark","",1983,3,7,2004,2006,2010
"b9818f39","b9818f39-59dc-4736-9c17-e086267e355a",606132,"tapir001","tapiara01",14350,"Raimel","Tapia","Raimel Antonio","",1994,2,4,2011,2016,2019
"e08a2c12","e08a2c12-7d95-4360-8d3c-0764bbeb2df7",605501,"tarps001","tarplst01",15859,"Stephen","Tarpley","Stephen Nicholas","",1993,2,17,2013,2018,2019
"80e000fe","80e000fe-eeae-4358-8641-8d9ec040e1ed",502023,"tartt001","tartatr01",6748,"Travis","Tartamella","Travis Scott","",1987,12,17,2009,2015,2015
"f3c224d1","f3c224d1-cf47-4cf6-b507-44835fd80362",435620,"tascj001","taschja01",2766,"Jack","Taschner","Jack Gerard","",1978,4,21,1999,2005,2010
"ea1bc5fc","ea1bc5fc-000f-4520-89fc-be82489d39a8",622253,"","tatedi01",17796,"Dillon","Tate","Dillon Michael","",1994,5,1,2015,2019,2019
"ec2eeab0","ec2eeab0-f56e-4e4a-aa83-01d011c8b3fa",599899,"tatey001","tateyyo01",11651,"Yoshinori","Tateyama","Yoshinori","",1975,12,26,1999,2011,2012
"38faa7ea","38faa7ea-1e97-434b-9c03-aad819e68644",665487,"","tatisfe02",19709,"Fernando","Tatis","Fernando Gabriel","",1999,1,2,2016,2019,2019
"b26ed1a4","b26ed1a4-dc69-4ea9-91a4-97795b8315b5",123107,"tatif001","tatisfe01",798,"Fernando","Tatis","Fernando","",1975,1,1,1994,1997,2010
"c806c250","c806c250-fe9e-490a-8962-3f60a3695378",461874,"tatuc001","tatumcr01",7468,"Craig","Tatum","Craig B.","",1983,3,18,2004,2009,2011
"a74a7805","a74a7805-6430-4a25-bc13-45679dd5141d",643565,"taucm001","tauchmi01",15274,"Mike","Tauchman","Michael Robert","",1990,12,3,2013,2017,2019
"657e6fd2","657e6fd2-e3db-4937-a62e-8a52aeeeff58",570805,"taveo001","taveros01",11173,"Oscar","Taveras","Oscar Francisco","",1992,6,19,2009,2014,2014
"06067691","06067691-6de2-474e-822a-91ab0339d61b",430838,"tavew001","taverwi01",1876,"Willy","Taveras","Willy","",1981,12,25,2000,2004,2010
"6f30b691","6f30b691-c200-48e9-a313-4c1262a007ca",476531,"tayla002","tayloan01",7896,"Andrew","Taylor","Andrew Raymond","",1986,8,18,2008,2012,2012
"04ef6c28","04ef6c28-6844-4864-976b-85ad0afa2901",607333,"taylb003","taylobe11",12384,"Beau","Taylor","Beau Ritchie","",1990,2,13,2011,2018,2019
"0f5cab21","0f5cab21-ce9a-48c8-be4d-6560e15d2ff7",664701,"taylb002","taylobe10",18114,"Ben","Taylor","Benjamin Alan","",1992,11,12,2015,2017,2018
"0dc3acd9","0dc3acd9-b222-49b3-b774-898c3054d645",621035,"taylc001","tayloch03",13757,"Chris","Taylor","Christopher Armand","",1990,8,29,2012,2014,2019
"e284e18d","e284e18d-35c6-4913-ba89-9783ed101cd4",657031,"","taylojo02",17359,"Josh","Taylor","Josh Earl","",1993,3,2,2014,2019,2019
"802ecc1a","802ecc1a-4dfb-4e22-ae35-b37fda3d4519",572191,"taylm002","taylomi02",11489,"Michael","Taylor","Michael Anthony","",1991,3,26,2010,2014,2019
"dc545c60","dc545c60-a794-495a-8453-bfd54134d232",446345,"taylm001","taylomi01",2591,"Michael","Taylor","Michael David","",1985,12,19,2007,2011,2014
"9ed1043f","9ed1043f-6913-45db-ac86-36672ef33050",621438,"","tayloty01",13675,"Tyrone","Taylor","Tyrone A.","",1994,1,22,2012,2019,2019
"79124d7d","79124d7d-2560-4d8e-a0e9-5e20d6ddc5b2",547749,"tazaj001","tazawju01",4079,"Junichi","Tazawa","Junichi","",1986,6,6,2009,2009,2018
"b41b87a9","b41b87a9-da3e-4f63-88e3-da5af73602d2",501870,"teafe001","teafoev01",3732,"Everett","Teaford","Everett James","",1984,5,15,2006,2011,2015
"20805448","20805448-d749-4bcb-a344-cc8145844751",460003,"teagt001","teagata01",5199,"Taylor","Teagarden","Taylor Hill","",1983,12,21,2005,2008,2015
"f3c7ff9c","f3c7ff9c-7a33-4393-b437-f7b2b6674b9c",433597,"teahm001","teahema01",4511,"Mark","Teahen","Mark Thomas","",1981,9,6,2002,2005,2011
"4eabfdb1","4eabfdb1-d174-4bf2-8d47-13d7041dfa68",527054,"tehej001","teherju01",6797,"Julio","Teheran","Julio Alberto","",1991,1,27,2008,2011,2019
"d4ba27ca","d4ba27ca-4b46-4594-a8ad-aa75e3344712",407893,"teixm001","teixema01",1281,"Mark","Teixeira","Mark Charles","",1980,4,11,2002,2003,2016
"e57cc94c","e57cc94c-000e-4a2c-940e-1fd792c1bf30",123173,"tejam001","tejadmi01",941,"Miguel","Tejada","Miguel Odalis","",1974,5,25,1995,1997,2013
"343f5037","343f5037-1e0e-4989-b896-d5d9a760b041",514913,"tejar001","tejadru01",5519,"Ruben","Tejada","Ruben Dario","",1989,10,27,2007,2010,2019
"884e2a6c","884e2a6c-9d33-4963-8365-67ed82ed073a",434565,"tejer001","tejedro01",2575,"Rob","Tejeda","Robinson Garcia","",1982,3,24,1999,2005,2011
"80d3a397","80d3a397-9a8c-44e1-a158-c6793b1a0df1",493574,"tekob001","tekotbl01",8810,"Blake","Tekotte","Blake Aaron","",1987,5,24,2008,2011,2013
"eccd91bb","eccd91bb-7824-4291-abc0-13d789c90403",542513,"telit001","telisto01",10067,"Tomas","Telis","Tomas","",1991,6,18,2008,2014,2018
"e57a4c36","e57a4c36-d02f-41f1-af3a-42fdf507021f",642133,"tellr001","tellero01",15679,"Rowdy","Tellez","Ryan John","",1995,3,16,2013,2018,2019
"788ff229","788ff229-6755-4dce-8e47-750b7c640aff",572193,"teper001","teperry01",10291,"Ryan","Tepera","Dennis Ryan","",1987,11,3,2009,2015,2019
"e8173689","e8173689-c214-4141-8f1e-9a91d2629242",519344,"tepen001","tepesni01",11716,"Nick","Tepesch","Nicholas James","",1988,10,12,2011,2013,2017
"2c8fa6a2","2c8fa6a2-2d8f-492f-b608-de5cca755698",519345,"terdj001","terdojo01",10593,"Joey","Terdoslavich","Joseph Thomas","",1988,9,9,2010,2013,2015
"a9661b68","a9661b68-eedd-4ca5-ad7c-40ca665aa45e",444427,"texek001","texeika01",334,"Kanekoa","Texeira","Kanekoa Jacob","",1986,2,6,2006,2010,2011
"0a41ff7d","0a41ff7d-714f-42ae-bb3b-0f586864a1e2",642136,"","thaisma01",19318,"Matt","Thaiss","Matthew Kevin","",1995,5,6,2016,2019,2019
"a96c3457","a96c3457-69f3-4540-ab25-97703553743b",519346,"thame001","thameer01",3711,"Eric","Thames","Eric Allyn","",1986,11,10,2009,2011,2019
"fea14b70","fea14b70-1ab3-4ae3-9b9a-0bf9acc08507",407801,"thamm001","thamema01",1523,"Marcus","Thames","Marcus Markley","",1977,3,6,1997,2002,2011
"e97f3378","e97f3378-19b5-4c2a-8eb5-cac33bc1a0a0",491159,"thatj001","thatcjo01",4620,"Joe","Thatcher","Joseph","",1981,10,4,2004,2007,2015
"6dbd13a9","6dbd13a9-3d19-4616-b02a-35046b75279a",445612,"thayd001","thayeda01",5032,"Dale","Thayer","Dale Scott","",1980,12,17,2003,2009,2015
"c306327b","c306327b-1ea8-4251-afbb-4aee2800ad3a",444135,"therr001","theriry01",3811,"Ryan","Theriot","Ryan Stewart","",1979,12,7,2001,2005,2012
"ee3bb9d9","ee3bb9d9-b8fa-4df8-9232-cbd8adcba8fb",592279,"therj001","dygesje01",15853,"Jesen","Therrien","Jesen","",1993,3,18,2012,2017,2017
"2a41539c","2a41539c-ee7e-4325-955f-d2bfa78403ea",573204,"thiec001","thielca01",10078,"Caleb","Thielbar","Caleb John","",1987,1,31,2009,2013,2015
"d63c883c","d63c883c-7c96-4f7a-9993-acae330f5a3a",489365,"tholj001","tholejo01",9689,"Josh","Thole","Joshua Michael","",1986,10,28,2005,2009,2016
"a4ef4b73","a4ef4b73-e985-4e10-af36-8bbeace70dc7",346801,"thomb001","thomabr01",757,"Brad","Thomas","Bradley Richard","",1977,10,22,1996,2001,2011
"aab6f067","aab6f067-ad74-4833-95b2-499381c74ac6",460004,"thomc002","thomacl02",3373,"Clete","Thomas","Michael Clete","",1983,11,14,2005,2008,2013
"31533063","31533063-6d0a-4655-ab52-ebde6b2289c1",621962,"thomi001","thomaia01",13881,"Ian","Thomas","Ian Drew","",1987,4,20,2009,2014,2015
"50a5af59","50a5af59-41c9-4dc4-aad7-38ff0363a5bc",476206,"thomj006","thomaju01",9910,"Justin","Thomas","Justin Joseph","",1984,1,18,2005,2008,2012
"baa0b47a","baa0b47a-1c06-4e05-8558-1201b11a3d4e",657041,"","thomala02",16939,"Lane","Thomas","Lane Michael","",1995,8,23,2014,2019,2019
"a2bb6366","a2bb6366-06fe-4173-a5ae-6dd53f9e3dd2",123272,"thomj002","thomeji01",409,"Jim","Thome","James Howard","",1970,8,27,1989,1991,2012
"9ce22d04","9ce22d04-5458-4d7f-8636-4d4e685a2b56",457744,"thoma003","thompaa01",999,"Aaron","Thompson","Aaron Marshall","",1987,2,28,2005,2011,2015
"ecc8423f","ecc8423f-b169-418d-80af-4ef3eb2744bb",433581,"thomb002","thompbr01",4911,"Brad","Thompson","Bradley Joseph","",1982,1,31,2003,2005,2010
"4073adbe","4073adbe-145e-43d3-8702-ff2304c25740",444354,"thomd003","thompda02",6603,"Daryl","Thompson","Daryl Marcelus","",1985,11,2,2003,2008,2011
"2e2243f8","2e2243f8-e615-45a6-9807-34c2fe1f3596",622097,"thomj007","thompja03",14371,"Jake","Thompson","Jacob Keith","",1994,1,31,2012,2016,2018
"4f6c5953","4f6c5953-9f21-46ba-ac6f-77843560268d",430829,"thomr005","thompri02",1883,"Rich","Thompson","Richard Charles","",1979,4,23,2000,2004,2012
"caae3dea","caae3dea-cfd1-4512-8529-fb395a34e7a9",460366,"thomr006","thompri03",6422,"Rich","Thompson","Richard Graeme","",1984,7,1,2002,2007,2012
"d9ec3e42","d9ec3e42-4b1f-4fca-b876-879fff6399d6",543853,"thomt001","thompta01",10019,"Taylor","Thompson","Taylor F.","",1987,6,18,2009,2014,2014
"065129ac","065129ac-dc0f-48f2-86ed-60c13a0e0a57",572204,"thomt002","thomptr01",9952,"Trayce","Thompson","Trayce Nikolas","",1991,3,15,2009,2015,2018
"6af72c6a","6af72c6a-b0a5-4f50-8960-e80e862f549b",592804,"thort001","thornty01",10688,"Tyler","Thornburg","Tyler Michael","",1988,9,29,2010,2012,2019
"2e08a75f","2e08a75f-eabe-4349-b6b8-be2b96b8370e",407819,"thorm001","thornma01",1918,"Matt","Thornton","Matthew J.","",1976,9,15,1998,2004,2016
"492b9445","492b9445-0dcd-49fc-b921-24aa2ab0d5ce",663423,"","thorntr01",17948,"Trent","Thornton","Trent Edward","",1993,9,30,2015,2019,2019
"90a68cd9","90a68cd9-17df-41ad-835a-fac7bde312b0",626929,"","thorple01",15906,"Lewis","Thorpe","Lewis","",1995,11,23,2012,2019,2019
"e7c6ea93","e7c6ea93-0830-4525-8d8e-f923760dbe09",408069,"three001","threeer01",3158,"Erick","Threets","Erick Morgan","",1981,11,4,2001,2007,2010
"10bdf99f","10bdf99f-3488-49ad-88b1-b5c0980c56be",407871,"thurj001","thursjo01",673,"Joe","Thurston","Joseph William","",1979,9,29,1999,2002,2011
"1d74fe2c","1d74fe2c-721d-4879-8c02-60a7e659e7c7",501957,"tillc001","tillmch01",5279,"Chris","Tillman","Christopher Steven","",1988,4,15,2006,2009,2018
"0d5da8a5","0d5da8a5-d059-4dea-811c-1fdba3cfc248",605508,"tilsc001","tilsoch01",12983,"Charlie","Tilson","Charles Everett","",1992,12,2,2011,2016,2019
"8cb4f599","8cb4f599-e606-44cb-bc58-436c532912b7",622786,"","tinocje01",16300,"Jesus","Tinoco","Jesus Rafael","",1995,4,30,2012,2019,2019
"9ee15fa9","9ee15fa9-f16a-4442-93a3-705941b87dfe",474226,"tobim001","tobinma01",2534,"Mason","Tobin","Mason Reed","",1987,7,8,2007,2011,2011
"a6aeb672","a6aeb672-4f2d-42eb-8d9d-d6795b2c357c",624636,"toccc001","toccica01",14558,"Carlos","Tocci","Carlos Daniel","",1995,8,23,2012,2018,2018
"3936c40c","3936c40c-091b-48d9-8198-787d1f5b45f1",519357,"toddj001","toddje01",3805,"Jess","Todd","Jesse Ray","",1986,4,20,2007,2009,2010
"ec5ac16e","ec5ac16e-ebb8-4038-b37e-119934ff9c2f",445196,"tolbm001","tolbema01",7365,"Matt","Tolbert","Christopher Matthew","",1982,5,4,2004,2008,2011
"2b2c7589","2b2c7589-72e6-434b-833e-0aeffa327dba",592808,"tolea001","tolesan01",13414,"Andrew","Toles","Alvin Andrew","",1992,5,24,2012,2016,2018
"2782d1c8","2782d1c8-95d5-4b68-8771-099a747bfce2",474521,"tolls002","tollesh01",10481,"Shawn","Tolleson","Shawn Mark","",1988,1,19,2010,2012,2016
"ce8287fb","ce8287fb-b0c3-43a8-be86-51abbd06315d",476270,"tolls001","tollest01",4450,"Steven","Tolleson","Steven Wayne","",1983,11,1,2005,2010,2015
